source,building_id,longitude,latitude,height_m,층수,용도,종류
map2,6245,231377.25319018637,379741.49914144014,15.0,5,근린생활시설,주택외건물
map2,6246,231443.85359749527,379749.260012601,15.0,5,주택,연립주택
map2,6247,231394.83994553692,379732.62149969203,27.0,9,근린생활시설,주택외건물
map2,6248,231531.65634844961,379730.28920387715,6.0,2,근린생활시설,주택외건물
map2,6249,231459.49741586542,379737.9263076503,15.0,5,주택,연립주택
map2,6250,231526.55548705522,380354.4329781816,12.0,4,주택,연립주택
map2,6251,231497.33798074778,380182.76510143525,6.0,2,주택,일반주택
map2,6252,231396.96219481752,379923.2747857711,6.0,2,주택,일반주택
map2,6253,231433.38569758832,379883.42842120695,12.0,4,주택,연립주택
map2,6254,231527.74958344206,379886.7757184261,12.0,4,주택,연립주택
map2,6255,231448.01093609605,379907.37052309595,12.0,4,주택,연립주택
map2,6256,231444.54627924244,379848.6408127481,6.0,2,주택,일반주택
map2,6257,231428.1450102884,379852.474272441,6.0,2,주택,일반주택
map2,6258,231485.81462738855,379921.07325733884,3.0,1,위험물저장및처리시설,주택외건물
map2,6259,231374.61583058492,379888.9312652229,6.0,2,주택,일반주택
map2,6260,231490.74869769684,379917.1216100187,3.0,1,위험물저장및처리시설,주택외건물
map2,6261,231435.6516158435,379832.91415182536,3.0,1,근린생활시설,주택외건물
map2,6262,231426.14155853595,379908.60306667926,6.0,2,근린생활시설,주택외건물
map2,6263,231510.01833100256,379782.14947909646,3.0,1,근린생활시설,주택외건물
map2,6264,231532.62191103425,380255.6199982488,6.0,2,주택,일반주택
map2,6265,231520.74531864686,380372.6457691898,3.0,1,기타시설,무벽건물
map2,6266,231513.70653199853,380360.78236460476,3.0,1,기타시설,무벽건물
map2,6267,231526.2300904166,380776.2900894093,3.0,1,근린생활시설,주택외건물
map2,6268,231483.01620176836,380182.4607678076,3.0,1,근린생활시설,주택외건물
map2,6269,231532.48345661978,380771.6541019146,3.0,1,근린생활시설,주택외건물
map2,6270,231512.76747900518,380250.1870531409,6.0,2,주택,일반주택
map2,6271,231389.7083702579,379976.1435277429,12.0,4,근린생활시설,주택외건물
map2,6272,231512.17417866265,379854.18191561085,12.0,4,주택,연립주택
map2,6273,231502.19357641757,379841.29667494516,12.0,4,근린생활시설,주택외건물
map2,6274,231537.20121170479,379880.1752248095,12.0,4,주택,연립주택
map2,6275,231506.58929691554,380508.7457626746,3.0,1,주택,일반주택
map2,6276,231511.49305613866,380338.05632884,6.0,2,근린생활시설,주택외건물
map2,6277,231357.38692095017,380107.909278713,6.0,2,근린생활시설,주택외건물
map2,6278,231527.4625584391,380548.1434014743,12.0,4,근린생활시설,주택외건물
map2,6279,231384.93672196503,380485.4899585893,3.0,1,주택,일반주택
map2,6280,231429.20601621547,380344.90957777377,12.0,4,근린생활시설,주택외건물
map2,6281,231440.6299262713,380362.96994281857,12.0,4,근린생활시설,주택외건물
map2,6282,231382.36447973634,379964.1936396285,9.0,3,근린생활시설,주택외건물
map2,6283,231404.43481421453,380474.53646838106,3.0,1,주택,일반주택
map2,6284,231446.47790720063,380378.63525770244,6.0,2,근린생활시설,주택외건물
map2,6285,231451.30702443275,380550.6785959891,3.0,1,주택,일반주택
map2,6286,231464.42459461887,380305.8967855257,9.0,3,근린생활시설,주택외건물
map2,6287,231427.89503772007,380118.60694084386,9.0,3,주택,연립주택
map2,6288,231374.1431352505,379952.46996182075,9.0,3,근린생활시설,주택외건물
map2,6289,231366.56064463247,379940.60888175905,9.0,3,근린생활시설,주택외건물
map2,6290,231465.19736395334,380181.235803803,9.0,3,근린생활시설,주택외건물
map2,6291,231485.83889780595,380168.22839224647,9.0,3,근린생활시설,주택외건물
map2,6292,231416.0049997746,380165.2843916391,6.0,2,근린생활시설,주택외건물
map2,6293,231517.35657916835,380188.3571328373,6.0,2,주택,일반주택
map2,6294,231489.88582682147,380441.1761341439,6.0,2,자동차관련시설,주택외건물
map2,6295,231448.5296017728,380196.9031524845,6.0,2,근린생활시설,주택외건물
map2,6296,231513.20340971558,380103.9130360899,6.0,2,근린생활시설,주택외건물
map2,6297,231522.46478238475,380537.292407411,6.0,2,근린생활시설,주택외건물
map2,6298,231474.38485008242,380684.0646175565,3.0,1,주택,일반주택
map2,6299,231474.61419606776,380130.7009311676,12.0,4,근린생활시설,주택외건물
map2,6300,231377.4435533523,379984.88271002483,12.0,4,근린생활시설,주택외건물
map2,6301,231471.96039772502,380677.67863644945,3.0,1,주택,일반주택
map2,6302,231367.67904488268,380446.88521968876,3.0,1,주택,일반주택
map2,6303,231483.18399556336,380122.1456686016,12.0,4,주택,연립주택
map2,6304,231475.8316589353,380677.91899171483,3.0,1,기타시설,무벽건물
map2,6305,231487.5423475867,380215.018487673,12.0,4,주택,연립주택
map2,6306,231359.74982244888,380440.2259236602,3.0,1,주택,일반주택
map2,6307,231391.1222840377,380493.2290992403,3.0,1,주택,일반주택
map2,6308,231435.87130924044,379924.1450524706,12.0,4,주택,연립주택
map2,6309,231379.57396492647,379866.2026605758,12.0,4,근린생활시설,주택외건물
map2,6310,231528.65920799228,379863.9448662619,30.0,10,주택,아파트
map2,6311,231392.95828933932,379858.8009618524,6.0,2,근린생활시설,주택외건물
map2,6312,231361.42785899446,379894.5457627966,9.0,3,근린생활시설,주택외건물
map2,6313,231479.49868649914,379862.75377243717,12.0,4,주택,연립주택
map2,6314,231451.12389239506,379861.257518514,6.0,2,주택,일반주택
map2,6315,231523.8444887752,380327.78386846423,9.0,3,주택,연립주택
map2,6316,231428.77852561412,380486.3331669845,3.0,1,주택,일반주택
map2,6317,231467.19062284142,380585.7057409707,3.0,1,주택,일반주택
map2,6318,231431.31770242413,380259.7981534456,6.0,2,근린생활시설,주택외건물
map2,6319,231470.89236146378,380124.27808956546,3.0,1,근린생활시설,주택외건물
map2,6320,231363.8160628027,379961.9497985886,6.0,2,주택,일반주택
map2,6321,231424.13220816918,379934.1127786151,6.0,2,주택,일반주택
map2,6322,231431.6940895977,380496.752790251,3.0,1,주택,일반주택
map2,6323,231515.852795933,380670.08166747435,3.0,1,주택,일반주택
map2,6324,231515.5125317835,380665.55308551283,3.0,1,주택,일반주택
map2,6325,231521.13311089,380669.0760809196,3.0,1,주택,일반주택
map2,6326,231398.15991678982,379952.5112694376,9.0,3,근린생활시설,주택외건물
map2,6327,231519.8739948343,380261.8925011975,12.0,4,주택,연립주택
map2,6328,231423.22169381753,380219.6454163378,3.0,1,근린생활시설,주택외건물
map2,6329,231519.380471275,380523.8438716032,3.0,1,주택,일반주택
map2,6330,231515.17951995204,379793.66578720434,3.0,1,위락시설,주택외건물
map2,6331,231473.2123100746,380271.04870409094,6.0,2,주택,일반주택
map2,6332,231466.48428720536,380260.44505865505,6.0,2,주택,일반주택
map2,6333,231498.71871866673,380209.60566009185,6.0,2,주택,일반주택
map2,6334,231397.77080734633,380137.11719238426,6.0,2,주택,일반주택
map2,6335,231354.52483653065,379820.255847253,3.0,1,근린생활시설,주택외건물
map2,6336,231517.94332243284,380160.0892352148,3.0,1,주택,일반주택
map2,6337,231489.46384114603,379806.6736812911,3.0,1,근린생활시설,주택외건물
map2,6338,231482.06581805038,379877.9889790003,3.0,1,근린생활시설,주택외건물
map2,6339,231499.20976259428,380776.22819776396,6.0,2,주택,일반주택
map2,6340,231425.620947363,380250.4210329159,9.0,3,근린생활시설,주택외건물
map2,6341,231495.98930402717,379888.1197880387,9.0,3,근린생활시설,주택외건물
map2,6342,231434.7848832811,379949.37914103415,9.0,3,근린생활시설,주택외건물
map2,6343,231477.6483662611,379901.0038443119,6.0,2,주택,연립주택
map2,6344,231469.65273821165,379888.09126527014,12.0,4,주택,연립주택
map2,6345,231408.54520770066,379847.5559554123,9.0,3,근린생활시설,주택외건물
map2,6346,231362.53746117128,379811.14322571096,9.0,3,근린생활시설,주택외건물
map2,6347,231359.46000299003,379928.76691336423,9.0,3,근린생활시설,주택외건물
map2,6348,231476.6149050059,380174.40783893806,6.0,2,근린생활시설,주택외건물
map2,6349,231479.9753981027,380200.57821961626,6.0,2,주택,일반주택
map2,6350,231511.17821993696,380776.7455245783,6.0,2,주택,일반주택
map2,6351,231514.50122211117,380766.1813013707,3.0,1,주택,일반주택
map2,6352,231501.50943963564,380765.0523364347,3.0,1,주택,일반주택
map2,6353,231465.38401761142,380548.1664668285,3.0,1,주택,일반주택
map2,6354,231506.9034511677,380644.43453147536,3.0,1,주택,일반주택
map2,6355,231502.66622990926,380526.6066705552,3.0,1,근린생활시설,주택외건물
map2,6356,231489.75304071588,380499.59457883926,3.0,1,자동차관련시설,무벽건물
map2,6357,231516.7464677198,380498.2198712386,6.0,2,근린생활시설,주택외건물
map2,6358,231508.75370138293,380486.3181709721,6.0,2,근린생활시설,주택외건물
map2,6359,231418.9356514836,380326.3354522133,6.0,2,근린생활시설,주택외건물
map2,6360,231504.81687758744,380328.56772237614,6.0,2,주택,일반주택
map2,6361,231513.8473017884,380312.68375594856,6.0,2,주택,일반주택
map2,6362,231524.53231722265,380308.07161374623,3.0,1,주택,일반주택
map2,6363,231503.941059904,380280.7132094219,6.0,2,주택,일반주택
map2,6364,231505.68935062044,380297.81612835854,6.0,2,주택,일반주택
map2,6365,231491.32568210003,380288.4110991252,6.0,2,주택,일반주택
map2,6366,231475.58122191692,380251.7235518421,6.0,2,주택,일반주택
map2,6367,231482.32662790784,380263.28378505656,6.0,2,주택,일반주택
map2,6368,231497.655779506,380263.1001123361,9.0,3,주택,연립주택
map2,6369,231489.12347041938,380273.7742204255,6.0,2,주택,일반주택
map2,6370,231480.14133092473,380281.3129371042,6.0,2,주택,일반주택
map2,6371,231454.75532457908,380220.81131859927,6.0,2,주택,일반주택
map2,6372,231443.1768357737,380248.44171456,9.0,3,주택,연립주택
map2,6373,231454.66611098655,380240.27538276586,9.0,3,주택,연립주택
map2,6374,231463.32027320765,380233.96678749047,6.0,2,주택,일반주택
map2,6375,231535.57725729025,380235.0301027756,3.0,1,주택,일반주택
map2,6376,231526.8202739458,380221.46544112277,3.0,1,주택,일반주택
map2,6377,231509.35604996662,380205.401236352,6.0,2,주택,일반주택
map2,6378,231406.8796260157,380118.53505303845,6.0,2,주택,일반주택
map2,6379,231390.59223286872,380127.5593659657,6.0,2,주택,일반주택
map2,6380,231401.88262643764,380147.6244898532,6.0,2,주택,일반주택
map2,6381,231437.70726658052,380129.3021658003,6.0,2,주택,일반주택
map2,6382,231375.42457591987,379917.2431256399,6.0,2,근린생활시설,주택외건물
map2,6383,231392.43353683685,379942.01743416843,6.0,2,근린생활시설,주택외건물
map2,6384,231492.84131823914,380197.84574864025,6.0,2,주택,일반주택
map2,6385,231502.56028948622,380192.9602582201,6.0,2,주택,일반주택
map2,6386,231511.15809747978,380180.00661008514,6.0,2,주택,일반주택
map2,6387,231524.4791534549,380172.0627507976,6.0,2,주택,일반주택
map2,6388,231482.9430579382,380083.2972980205,9.0,3,주택,연립주택
map2,6389,231523.03505125325,380062.3088327785,6.0,2,주택,일반주택
map2,6390,231512.0884090095,380068.3168554201,6.0,2,주택,일반주택
map2,6391,231539.6689522471,380050.0064302196,3.0,1,주택,일반주택
map2,6392,231459.55867837695,379837.5493164796,6.0,2,근린생활시설,주택외건물
map2,6393,231527.00154787052,379843.5195363806,6.0,2,주택,일반주택
map2,6394,231476.43646655718,379922.45081487176,6.0,2,근린생활시설,주택외건물
map2,6395,231469.2166425009,379912.3711271616,6.0,2,주택,일반주택
map2,6396,231454.9290760118,379890.664969327,6.0,2,주택,일반주택
map2,6397,231460.4447415693,379876.1288242539,6.0,2,주택,일반주택
map2,6398,231444.80163924885,379877.1995215963,6.0,2,주택,일반주택
map2,6399,231416.13532744328,379860.18461465515,6.0,2,근린생활시설,주택외건물
map2,6400,231398.14571999162,379892.027782199,9.0,3,주택,연립주택
map2,6401,231534.7639737827,380760.581020266,3.0,1,주택,일반주택
map2,6402,231476.8830472183,380775.0069084126,6.0,2,주택,일반주택
map2,6403,231404.6823244182,380485.86087847746,3.0,1,주택,일반주택
map2,6404,231397.4706069583,380474.9542964408,3.0,1,주택,일반주택
map2,6405,231480.9603819453,380315.02539808874,12.0,4,주택,연립주택
map2,6406,231481.35378778575,380330.6851471712,9.0,3,근린생활시설,주택외건물
map2,6407,231525.8683248569,380076.0098806761,6.0,2,주택,연립주택
map2,6408,231462.0355594956,379931.06079974206,12.0,4,주택,연립주택
map2,6409,231413.21161771097,379902.2058953001,12.0,4,주택,연립주택
map2,6410,231534.92215289772,380321.780076247,6.0,2,근린생활시설,주택외건물
map2,6411,231540.49620704592,380212.54492172424,3.0,1,주택,일반주택
map2,6412,231535.8364555381,380091.83841857855,9.0,3,근린생활시설,주택외건물
map2,6413,231420.74589483743,379957.66499859875,9.0,3,근린생활시설,주택외건물
map2,6414,231505.6877356302,379902.89416633046,3.0,1,근린생활시설,주택외건물
map2,6415,231472.97701770606,380438.2667398072,3.0,1,근린생활시설,주택외건물
map2,6416,231501.23241791234,380500.16440717,3.0,1,자동차관련시설,주택외건물
map2,6417,231465.02094391597,380135.89463646366,3.0,1,근린생활시설,주택외건물
map2,6418,231457.74965020036,379920.5837045757,6.0,2,주택,일반주택
map2,6419,231514.675500867,380515.1506024152,3.0,1,근린생활시설,주택외건물
map2,6420,231506.9701117823,380523.49705381185,3.0,1,주택,일반주택
map2,6421,231460.88776614543,380535.36228246393,3.0,1,주택,일반주택
map2,6422,231506.43341256568,380497.8481550572,3.0,1,자동차관련시설,주택외건물
map2,6423,231407.2061639941,380304.40403085016,9.0,3,근린생활시설,주택외건물
map2,6424,231498.1171456363,380318.80543044035,6.0,2,주택,일반주택
map2,6425,231525.9760965909,380240.7980735157,6.0,2,주택,일반주택
map2,6426,231511.09166572886,380152.19519183575,9.0,3,근린생활시설,주택외건물
map2,6427,231475.075184846,380070.7925519861,9.0,3,주택,연립주택
map2,6428,231442.77843540977,379898.27326754446,6.0,2,주택,일반주택
map2,6429,231409.7213997292,380410.3984564847,3.0,1,주택,일반주택
map2,6430,231421.1004955961,380139.73905917193,3.0,1,근린생활시설,주택외건물
map2,6431,231356.58052906618,379591.71286832663,3.0,1,근린생활시설,주택외건물
map2,6432,231433.11682093883,379686.7813801201,3.0,1,자동차관련시설,주택외건물
map2,6433,231389.46139934723,379626.89057916455,3.0,1,위험물저장및처리시설,무벽건물
map2,6434,231427.44957247036,379247.99518892186,3.0,1,자동차관련시설,주택외건물
map2,6435,231487.42154354806,379323.0025711922,3.0,1,근린생활시설,무벽건물
map2,6436,231395.1561625211,379359.36540604144,3.0,1,근린생활시설,주택외건물
map2,6437,231424.91195484868,379182.1833860768,3.0,1,동물및식물관련시설,온실
map2,6438,231429.8170858541,379256.3947880326,3.0,1,자동차관련시설,주택외건물
map2,6439,231439.68437315672,379181.1949283576,3.0,1,동물및식물관련시설,온실
map2,6440,231432.43798985894,379182.9209992502,3.0,1,동물및식물관련시설,온실
map2,6441,231408.97389834843,379410.5068720946,3.0,1,근린생활시설,주택외건물
map2,6442,231532.06518582956,379352.0686247631,3.0,1,근린생활시설,무벽건물
map2,6443,231533.08074315617,379332.1623841373,3.0,1,근린생활시설,무벽건물
map2,6444,231517.83847728654,379355.4713983228,3.0,1,근린생활시설,무벽건물
map2,6445,231425.2666740283,379924.3134694691,3.0,1,주택,일반주택
map2,6446,231472.70834165206,379775.4104126238,3.0,1,근린생활시설,주택외건물
map2,6447,231515.15995034797,379819.28496966144,3.0,1,근린생활시설,주택외건물
map2,6448,231499.38221971822,379791.3685172166,3.0,1,근린생활시설,주택외건물
map2,6449,231367.62212609602,379886.32539144217,3.0,1,주택,일반주택
map2,6450,231429.5742175731,380463.35358049575,3.0,1,기타시설,무벽건물
map2,6451,231409.06733805846,379956.39184653765,3.0,1,근린생활시설,주택외건물
map2,6452,231527.16884700165,380032.6345309397,3.0,1,기타시설,무벽건물
map2,6453,231525.34129283307,380377.67816643254,3.0,1,기타시설,무벽건물
map2,6454,231515.95852713782,380380.85760321503,3.0,1,기타시설,무벽건물
map2,6455,231506.17205713328,380361.02062945376,3.0,1,기타시설,무벽건물
map2,6456,231400.26049576202,380386.9410527401,3.0,1,주택,일반주택
map2,6457,231490.41222930345,380174.8813643198,3.0,1,기타시설,무벽건물
map2,6458,231419.61482202684,380412.50002632174,3.0,1,기타시설,무벽건물
map2,6459,231430.86022010498,379941.1759470892,3.0,1,근린생활시설,주택외건물
map2,6460,231416.66126808952,379930.7868058786,3.0,1,기타시설,무벽건물
map2,6461,231506.82633968125,380334.8486507685,3.0,1,기타시설,무벽건물
map2,6462,231469.72296526353,380296.18516494177,3.0,1,기타시설,무벽건물
map2,6463,231428.43718931818,380334.6005215518,3.0,1,근린생활시설,주택외건물
map2,6464,231512.95803612098,380238.6283320604,3.0,1,기타시설,무벽건물
map2,6465,231436.27056699066,379935.9149899159,3.0,1,근린생활시설,주택외건물
map2,6466,231472.11980408657,380119.76726967446,3.0,1,근린생활시설,주택외건물
map2,6467,231390.81332809752,380555.6071755632,3.0,1,주택,일반주택
map2,6468,231368.05308363045,380442.5728776319,3.0,1,주택,일반주택
map2,6469,231484.89321806957,380435.8132879673,3.0,1,자동차관련시설,주택외건물
map2,6470,231520.08060336878,380608.0695890501,3.0,1,기타시설,무벽건물
map2,6471,231404.10384239076,380395.62433548184,3.0,1,주택,일반주택
map2,6472,231400.9321843183,379760.0250158048,6.0,2,공장,주택외건물
map2,6473,231437.84610343093,379269.66136593366,9.0,3,근린생활시설,주택외건물
map2,6474,231360.3466269785,379453.2869194817,12.0,4,주택,연립주택
map2,6475,231438.62782002598,379232.13184673165,3.0,1,근린생활시설,주택외건물
map2,6476,231373.7750670567,379497.4858823368,3.0,1,근린생활시설,주택외건물
map2,6477,231386.1701451105,379489.74424296274,3.0,1,근린생활시설,주택외건물
map2,6478,231476.36075520475,380591.1594047681,3.0,1,주택,일반주택
map2,6479,231485.32724037187,380456.37411931757,3.0,1,근린생활시설,주택외건물
map2,6480,231421.34959057206,380105.0901565987,12.0,4,주택,연립주택
map2,6481,231449.46680335607,380145.42299068486,12.0,4,주택,연립주택
map2,6482,231391.3642474546,379880.4773938581,6.0,2,주택,일반주택
map2,6483,231453.3660961737,380521.80639020645,3.0,1,주택,일반주택
map2,6484,231494.99504539603,380504.00480760017,3.0,1,자동차관련시설,무벽건물
map2,6485,231409.5012269891,380155.3306725207,3.0,1,근린생활시설,주택외건물
map2,6486,231410.80357526455,380401.58806229994,3.0,1,주택,일반주택
map2,6487,231439.84940282596,380491.0627769474,3.0,1,주택,일반주택
map2,6488,231488.14203274934,379297.703732321,3.0,1,근린생활시설,주택외건물
map2,6489,231381.02905719687,379629.5525935029,3.0,1,숙박시설,무벽건물
map2,6490,231379.1418066591,379634.61480613035,3.0,1,숙박시설,무벽건물
map2,6491,231386.5051227676,379652.02421532763,3.0,1,숙박시설,무벽건물
map2,6492,231355.25720293482,379359.70843317744,3.0,1,기타시설,무벽건물
map2,6493,231355.29041884508,379489.6073086613,3.0,1,기타시설,무벽건물
map2,6494,231367.31650074967,379352.65703453164,3.0,1,숙박시설,주택외건물
map2,6495,231368.8871028603,379331.36679915554,3.0,1,숙박시설,무벽건물
map2,6496,231453.2246603996,379261.3777637174,3.0,1,근린생활시설,주택외건물
map2,6497,231442.23632366172,379227.53592932253,3.0,1,기타시설,무벽건물
map2,6498,231426.68548541734,379414.1822992865,3.0,1,근린생활시설,주택외건물
map2,6499,231461.2796714597,379244.53958713496,3.0,1,기타시설,무벽건물
map2,6500,231437.1365332372,379451.50896740536,3.0,1,숙박시설,무벽건물
map2,6501,231460.20896753465,379238.8559360824,3.0,1,기타시설,무벽건물
map2,6502,231394.39390121412,379329.17177832715,3.0,1,기타시설,가건물
map2,6503,231497.41515671404,379455.0823037326,3.0,1,기타시설,무벽건물
map2,6504,231524.6623444562,379498.4477387047,3.0,1,기타시설,무벽건물
map2,6505,231404.6194383942,380400.4506885205,3.0,1,기타시설,무벽건물
map2,6506,231410.69820657565,380390.5871043616,3.0,1,기타시설,무벽건물
map2,6507,231507.8549133841,380758.201795653,3.0,1,주택,일반주택
map2,6508,231373.99603132284,380451.50752999855,3.0,1,주택,일반주택
map2,6509,231478.06463382873,380448.56316113105,3.0,1,근린생활시설,주택외건물
map2,6510,231447.16195482961,380214.7132102781,3.0,1,기타시설,무벽건물
map2,6511,231487.46660264384,379907.0190037941,3.0,1,위험물저장및처리시설,주택외건물
map2,6512,231484.65204357583,379909.3554021331,3.0,1,위험물저장및처리시설,무벽건물
map2,6513,231466.95004270299,380535.6441285447,3.0,1,기타시설,무벽건물
map2,6514,231467.5118676788,379772.3585382468,3.0,1,근린생활시설,주택외건물
map2,6515,231499.9894716988,379894.43091307307,3.0,1,근린생활시설,주택외건물
map2,6516,231446.50317752865,380238.8195827244,3.0,1,근린생활시설,주택외건물
map2,6517,231437.07750153932,379842.0097736403,3.0,1,근린생활시설,주택외건물
map2,6518,231448.47749954744,379838.00869846996,3.0,1,근린생활시설,주택외건물
map2,6519,231513.50662887207,380505.2411093879,3.0,1,근린생활시설,주택외건물
map2,6520,231405.26871612432,380387.7721015545,3.0,1,주택,일반주택
map2,6521,231397.33981175476,380391.87783250905,3.0,1,주택,일반주택
map2,6522,231399.843422432,380396.4164132924,3.0,1,주택,일반주택
map2,6523,231460.31161457722,380265.1074624984,3.0,1,주택,일반주택
map2,6524,231394.36533788964,380130.534257417,3.0,1,주택,일반주택
map2,6525,231479.9650815484,380767.38810707297,3.0,1,주택,일반주택
map2,6526,231518.8964522903,380773.0298607216,3.0,1,주택,일반주택
map2,6527,231520.8750773129,380761.05681326054,3.0,1,주택,일반주택
map2,6528,231408.20229171688,380415.39828107366,3.0,1,주택,일반주택
map2,6529,231402.4214266441,380403.2820656375,3.0,1,주택,일반주택
map2,6530,231476.71617790512,380694.7242124478,3.0,1,주택,일반주택
map2,6531,231407.2138706953,380481.76569764764,3.0,1,주택,일반주택
map2,6532,231477.42623677873,380185.00890369585,3.0,1,기타시설,무벽건물
map2,6533,231508.6980218569,380518.4626228581,3.0,1,기타시설,무벽건물
map2,6534,231367.5622327493,379898.4097641545,3.0,1,기타시설,무벽건물
map2,6535,231377.5800138538,379892.8375918106,3.0,1,기타시설,무벽건물
map2,6536,231524.5863169185,380089.9328991737,3.0,1,근린생활시설,무벽건물
map2,6537,231411.70874467195,379852.5920286307,3.0,1,기타시설,무벽건물
map2,6538,231520.3440021956,380663.4906218175,3.0,1,기타시설,무벽건물
map2,6539,231525.78009842758,380803.34611024044,3.0,1,기타시설,무벽건물
map2,6540,231394.44558844925,379807.5037542613,3.0,1,기타시설,가건물
map2,6541,231485.75837934704,380682.532204959,3.0,1,기타시설,가건물
map2,6542,231516.96140248468,380303.715853277,3.0,1,기타시설,무벽건물
map2,6543,231512.81807450316,380279.07025382994,3.0,1,기타시설,무벽건물
map2,6544,231411.62505027506,380395.8970425843,3.0,1,기타시설,무벽건물
map2,6545,231473.63111536764,380442.5212212138,3.0,1,근린생활시설,주택외건물
map2,6546,231468.21407451888,380224.81706445495,3.0,1,기타시설,무벽건물
map2,6547,231466.86860478317,380225.2638957362,3.0,1,기타시설,무벽건물
map2,6548,231409.80260392276,379454.83809482463,6.0,2,근린생활시설,주택외건물
map2,6549,231503.93868601794,380311.199522071,3.0,1,주택,일반주택
map2,6550,231531.71204229436,380039.351644658,6.0,2,주택,일반주택
map2,6551,231515.0937235485,380047.95627283084,6.0,2,주택,일반주택
map2,6552,231530.17264991108,380274.6678182694,6.0,2,주택,일반주택
map2,6553,231381.75544939775,379899.89279213245,3.0,1,주택,일반주택
map2,6554,231383.29311859587,379893.23272731394,3.0,1,기타시설,무벽건물
map2,6555,231453.62901491398,379831.1862681216,3.0,1,근린생활시설,주택외건물
map2,6556,231374.68125526598,379903.3056204297,3.0,1,근린생활시설,주택외건물
map2,6557,231368.87379381608,379906.56336818764,6.0,2,근린생활시설,주택외건물
map2,6558,231396.68953969463,379333.377967386,3.0,1,근린생활시설,주택외건물
map2,6559,231389.8163003325,379343.1019846521,3.0,1,근린생활시설,주택외건물
map2,6560,231411.53312357198,379341.6575619289,3.0,1,근린생활시설,주택외건물
map2,6561,231476.38528147913,379437.43076581747,24.0,8,근린생활시설,주택외건물
map2,6562,231291.44442093637,379488.51696451515,6.0,2,근린생활시설,주택외건물
map2,6563,231247.04809994347,379525.79544088757,3.0,1,숙박시설,무벽건물
map2,6564,231341.83798262556,379596.25204762013,3.0,1,근린생활시설,주택외건물
map2,6565,231231.83076053645,379639.12056887103,3.0,1,숙박시설,무벽건물
map2,6566,231213.48248591062,379633.83625323314,3.0,1,숙박시설,무벽건물
map2,6567,231149.79980002128,379675.8283929528,3.0,1,기타시설,무벽건물
map2,6568,231171.15730918027,379567.09538220527,3.0,1,숙박시설,무벽건물
map2,6569,231124.21058774853,379643.6310730265,3.0,1,근린생활시설,주택외건물
map2,6570,231119.16939611893,379499.7384265158,3.0,1,주택,일반주택
map2,6571,231249.07939361816,379635.0650364062,3.0,1,숙박시설,무벽건물
map2,6572,231242.18307198808,379558.5542741904,3.0,1,숙박시설,무벽건물
map2,6573,231335.48730712608,379667.386929388,3.0,1,근린생활시설,주택외건물
map2,6574,231320.09517436847,379696.8364013691,3.0,1,근린생활시설,주택외건물
map2,6575,231312.70169635132,379625.3733938379,3.0,1,근린생활시설,주택외건물
map2,6576,231340.49977872174,379588.2780872531,3.0,1,기타시설,무벽건물
map2,6577,231236.18775135695,379576.2950314721,3.0,1,숙박시설,무벽건물
map2,6578,231212.24358736078,379466.4622670013,3.0,1,근린생활시설,주택외건물
map2,6579,231200.70284720554,379473.0898956225,3.0,1,근린생활시설,주택외건물
map2,6580,231150.78068977562,379414.586191511,3.0,1,근린생활시설,주택외건물
map2,6581,231198.49301659965,379445.95203560626,3.0,1,근린생활시설,주택외건물
map2,6582,231106.2368663128,379262.7210801045,3.0,1,자동차관련시설,주택외건물
map2,6583,231110.57781242384,379258.7594031393,3.0,1,자동차관련시설,무벽건물
map2,6584,231161.91302135825,379241.0851717725,6.0,2,위험물저장및처리시설,주택외건물
map2,6585,231323.4239296506,379343.3994038776,3.0,1,주택,일반주택
map2,6586,231320.451517285,379345.70388130273,3.0,1,주택,일반주택
map2,6587,231276.8486512058,379402.54118344514,3.0,1,근린생활시설,주택외건물
map2,6588,231112.26684787095,379817.72805134027,3.0,1,기타시설,무벽건물
map2,6589,231220.57384739906,380118.0523514239,3.0,1,기타시설,무벽건물
map2,6590,231216.5679243245,379861.24916583934,3.0,1,근린생활시설,주택외건물
map2,6591,231330.16319219474,380016.5741571509,3.0,1,종교시설,무벽건물
map2,6592,231301.09194383415,379933.07478203956,3.0,1,기타시설,무벽건물
map2,6593,231314.45649282594,379941.7128441357,3.0,1,기타시설,무벽건물
map2,6594,231091.40681206586,379598.14755720965,3.0,1,기타시설,무벽건물
map2,6595,231114.9192012254,379508.20111829013,12.0,4,주택,연립주택
map2,6596,231294.67449223352,379634.8633621098,6.0,2,근린생활시설,주택외건물
map2,6597,231143.3234771928,379434.03692187206,12.0,4,주택,연립주택
map2,6598,231239.5788287984,379501.7143055665,9.0,3,숙박시설,주택외건물
map2,6599,231200.09509166778,379427.3348934702,12.0,4,주택,연립주택
map2,6600,231098.97200357466,379481.62009986263,12.0,4,주택,연립주택
map2,6601,231171.3104282853,379325.0730211218,6.0,2,자동차관련시설,주택외건물
map2,6602,231180.44670441197,379319.0301355699,6.0,2,근린생활시설,주택외건물
map2,6603,231210.6002375748,379658.7544052608,3.0,1,근린생활시설,주택외건물
map2,6604,231209.58034430447,379455.70084554993,3.0,1,근린생활시설,주택외건물
map2,6605,231219.28839899844,379454.6611786629,3.0,1,근린생활시설,주택외건물
map2,6606,231311.88037426112,379718.4497522009,15.0,5,근린생활시설,주택외건물
